MsgId,CmdCode,TimeRadians,SequenceCount,MsgLength,HasSecondaryHeader,MsgType,ApId,HeaderVersion,SegmentationFlag,FlowLengthInWindow,SlidingWindowMeanIntervalSec,SlidingWindowMaxIntervalSec,SlidingWindowMinIntervalSec,MessageCountInWindow,UniqueMessageIDsInWindow,AverageMessageLengthInWindow,MessageRateInWindow,StdDevMessageLengthInWindow,CommandErrorCounter,IngestErrors,MemoryAnonMB,MemoryFileMB,MemoryKernelstackMB,MemoryPageTableMB,MemorySocketMB,MemoryPercpuMB,MemoryShmemMB,MemorySlabUnreclaimableMB,MemoryPageFaults,Label
6284,12,1.426549,0,72,1,1,140,0,4,0.726889,0.145378,0.206614,0.105245,6,3,40,0.3,32.0,0,0,5.5859375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.993240356,0,0
6308,0,1.426564,0,8,1,1,164,0,4,0.932849,0.155475,0.206614,0.105245,7,4,35,0.35,31.67,0,0,5.5859375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.996009827,0,0
6147,11,1.426572,0,8,1,1,3,0,4,1.037102,0.148157,0.206614,0.104253,8,4,32,0.4,30.98,0,0,5.5859375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.995483398,0,0
6323,2,1.426587,0,144,1,1,179,0,4,1.240843,0.155105,0.206614,0.104253,9,5,44,0.45,45.74,0,0,5.5859375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.996559143,0,0
6323,2,1.426602,0,144,1,1,179,0,4,1.44663,0.160737,0.206614,0.104253,10,5,54,0.5,52.68,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,1.001815796,0,0
6147,11,1.426609,0,8,1,1,3,0,4,1.55153,0.155153,0.206614,0.104253,11,5,50,0.55,51.97,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.99672699,0,0
6308,0,1.426624,0,8,1,1,164,0,4,1.756617,0.159692,0.206614,0.104253,12,5,46,0.6,51.11,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.99949646,0,0
6284,12,1.426632,0,72,1,1,140,0,4,1.861165,0.155097,0.206614,0.104253,13,5,48,0.65,49.56,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.996208191,0,0
6308,0,1.426647,0,8,1,1,164,0,4,2.065935,0.158918,0.206614,0.104253,14,5,45,0.7,48.89,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.996780396,0,0
6323,2,1.426654,0,144,1,1,179,0,4,2.16952,0.154966,0.206614,0.103585,15,5,52,0.75,53.22,0,0,5.58984375,2.55078125,0.796875,0.3125,0.01171875,0.000549316,2.55078125,0.996208191,0,0
6272,0,1.426669,0,8,1,1,128,0,4,2.375438,0.158363,0.206614,0.103585,16,6,49,0.8,52.63,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.994567871,0,0
6323,2,1.426677,0,144,1,1,179,0,4,2.48022,0.155014,0.206614,0.103585,17,6,55,0.85,55.69,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.993209839,0,0
6284,12,1.426692,0,72,1,1,140,0,4,2.684891,0.157935,0.206614,0.103585,18,6,56,0.9,54.26,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.991950989,0,0
6150,9,1.426707,0,72,1,1,6,0,4,2.894762,0.16082,0.209871,0.103585,19,7,56,0.95,52.94,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.994880676,0,0
6323,2,1.426714,0,144,1,1,179,0,4,2.998543,0.157818,0.209871,0.103585,20,7,61,1.0,54.98,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.993438721,0,0
6284,0,1.426729,0,8,1,1,140,0,4,3.203259,0.160163,0.209871,0.103585,21,7,58,1.05,54.84,0,0,5.58984375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.992248535,0,0
6308,0,1.426737,0,8,1,1,164,0,4,3.30711,0.157481,0.209871,0.103585,22,7,56,1.1,54.61,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,1.007621765,0,0
6272,0,1.426744,0,8,1,1,128,0,4,3.410592,0.155027,0.209871,0.103482,23,7,54,1.15,54.31,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.993141174,0,0
6147,0,1.426759,0,8,1,1,3,0,4,3.6163,0.15723,0.209871,0.103482,24,7,52,1.2,53.96,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.994758606,0,0
6147,0,1.426767,0,8,1,1,3,0,4,3.721954,0.155081,0.209871,0.103482,25,7,50,1.25,53.58,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.997154236,0,0
6272,0,1.426775,0,8,1,1,128,0,4,3.82573,0.153029,0.209871,0.103482,26,7,48,1.3,53.18,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.995826721,0,0
6150,9,1.42679,0,72,1,1,6,0,4,4.031573,0.155061,0.209871,0.103482,27,7,49,1.35,52.37,0,0,5.5859375,2.55078125,0.796875,0.30859375,0.01171875,0.000549316,2.55078125,0.995574951,0,0
6147,11,1.426805,0,8,1,1,3,0,4,4.238705,0.156989,0.209871,0.103482,28,7,48,1.4,52.0,0,0,5.5859375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.999076843,0,0
6147,0,1.426812,0,8,1,1,3,0,4,4.341978,0.155071,0.209871,0.103273,29,7,46,1.45,51.63,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.998779297,0,0
6323,2,1.42682,0,144,1,1,179,0,4,4.445318,0.153287,0.209871,0.103273,30,7,50,1.5,53.66,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.997589111,0,0
6284,0,1.426834,0,8,1,1,140,0,4,4.649646,0.154988,0.209871,0.103273,31,7,48,1.55,53.32,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.999900818,0,0
6147,11,1.426842,0,8,1,1,3,0,4,4.75362,0.153343,0.209871,0.103273,32,7,47,1.6,52.95,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.998641968,0,0
6323,2,1.426857,0,144,1,1,179,0,4,4.957696,0.154928,0.209871,0.103273,33,7,50,1.65,54.7,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.996307373,0,0
6147,11,1.426872,0,8,1,1,3,0,4,5.167221,0.156582,0.209871,0.103273,34,7,49,1.7,54.37,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.999145508,0,0
6323,2,1.42688,0,144,1,1,179,0,4,5.271785,0.155053,0.209871,0.103273,35,7,51,1.75,55.87,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.997817993,0,0
6308,0,1.426894,0,8,1,1,164,0,4,5.475172,0.156433,0.209871,0.103273,36,7,50,1.8,55.56,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.997711182,0,0
6308,0,1.426902,0,8,1,1,164,0,4,5.580895,0.155025,0.209871,0.103273,37,7,49,1.85,55.24,0,0,5.58984375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,0.994567871,0,0
6323,2,1.428395,0,144,1,1,179,0,4,0.0,0.0,0.0,0.0,1,1,144,0.05,0.0,0,0,5.5859375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,1.002357483,0,0
6147,0,1.42841,0,8,1,1,3,0,4,0.209216,0.209216,0.209216,0.209216,2,2,76,0.1,68.0,0,0,5.5859375,2.55859375,0.796875,0.30859375,0.01171875,0.000549316,2.55859375,1.004447937,0,0
6150,9,1.428418,0,72,1,1,6,0,4,0.313283,0.156641,0.209216,0.104067,3,3,74,0.15,55.56,0,0,5.5859375,2.55859375,0.796875,0.3046875,0.01171875,0.000549316,2.55859375,1.020080566,0,0
6308,0,1.428433,0,8,1,1,164,0,4,0.516332,0.172111,0.209216,0.104067,4,4,58,0.2,56.11,0,0,5.58984375,2.56640625,0.796875,0.30859375,0.01171875,0.000549316,2.56640625,0.998748779,0,0
6145,18,1.42844,0,72,1,1,1,0,4,0.62209,0.155523,0.209216,0.104067,5,5,60,0.25,50.5,0,0,5.58984375,2.56640625,0.796875,0.30859375,0.01171875,0.000549316,2.56640625,0.998817444,0,0
6284,0,1.428455,0,8,1,1,140,0,4,0.827834,0.165567,0.209216,0.104067,6,6,52,0.3,50.12,0,0,5.58984375,2.5703125,0.796875,0.30859375,0.01171875,0.000549316,2.5703125,1.001655579,0,0
6323,2,1.428463,0,144,1,1,179,0,4,0.931055,0.155176,0.209216,0.103221,7,6,65,0.35,56.48,0,0,5.58984375,2.5703125,0.796875,0.30859375,0.01171875,0.000549316,2.5703125,1.000396729,0,0
6272,0,1.428478,0,8,1,1,128,0,4,1.134523,0.162075,0.209216,0.103221,8,7,58,0.4,56.11,0,0,5.58984375,2.5703125,0.796875,0.30859375,0.01171875,0.000549316,2.5703125,1.000450134,0,0
6147,11,1.428485,0,8,1,1,3,0,4,1.237891,0.154736,0.209216,0.103221,9,7,52,0.45,55.18,0,0,5.58984375,2.5703125,0.796875,0.30859375,0.01171875,0.000549316,2.5703125,1.001945496,0,0
6150,9,1.4285,0,72,1,1,6,0,4,1.444495,0.160499,0.209216,0.103221,10,7,54,0.5,52.68,0,0,5.58984375,2.5703125,0.796875,0.30859375,0.01171875,0.000549316,2.5703125,0.996604919,0,0
6308,0,1.428508,0,8,1,1,164,0,4,1.548353,0.154835,0.209216,0.103221,11,7,50,0.55,51.97,0,0,5.58984375,2.578125,0.796875,0.30859375,0.01171875,0.000549316,2.578125,0.995414734,0,0
6150,9,1.428522,0,72,1,1,6,0,4,1.751887,0.159262,0.209216,0.103221,12,7,52,0.6,50.12,0,0,5.58984375,2.578125,0.796875,0.30859375,0.01171875,0.000549316,2.578125,0.998252869,0,0
6150,9,1.428537,0,72,1,1,6,0,4,1.955653,0.162971,0.209216,0.103221,13,7,53,0.65,48.45,0,0,5.58984375,2.5859375,0.796875,0.30859375,0.01171875,0.000549316,2.5859375,1.000099182,0,0
6323,2,1.428545,0,144,1,1,179,0,4,2.058752,0.158366,0.209216,0.103099,14,7,60,0.7,52.18,0,0,5.58984375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,1.000167847,0,0
6147,0,1.42856,0,8,1,1,3,0,4,2.262349,0.161596,0.209216,0.103099,15,7,56,0.75,52.05,0,0,5.58984375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,1.002937317,0,0
6147,11,1.428574,0,8,1,1,3,0,4,2.466665,0.164444,0.209216,0.103099,16,7,53,0.8,51.75,0,0,5.5859375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,0.9947052,0,0
6284,12,1.428582,0,72,1,1,140,0,4,2.570442,0.160653,0.209216,0.103099,17,7,54,0.85,50.39,0,0,5.5859375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,1.000419617,0,0
6284,0,1.428597,0,8,1,1,140,0,4,2.776062,0.163298,0.209216,0.103099,18,7,52,0.9,50.12,0,0,5.5859375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,1.004104614,0,0
6145,18,1.428604,0,72,1,1,1,0,4,2.880056,0.160003,0.209216,0.103099,19,7,53,0.95,48.99,0,0,5.5859375,2.59375,0.796875,0.30859375,0.01171875,0.000549316,2.59375,1.002845764,0,0
6147,0,1.428619,0,8,1,1,3,0,4,3.083195,0.162273,0.209216,0.103099,20,7,50,1.0,48.75,0,0,5.5859375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.001403809,0,0
6272,0,1.428627,0,8,1,1,128,0,4,3.186214,0.159311,0.209216,0.103019,21,7,48,1.05,48.44,0,0,5.5859375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.004173279,0,0
6147,11,1.428642,0,8,1,1,3,0,4,3.390609,0.161458,0.209216,0.103019,22,7,46,1.1,48.09,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.001182556,0,0
6147,0,1.428649,0,8,1,1,3,0,4,3.496198,0.158918,0.209216,0.103019,23,7,45,1.15,47.69,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,0.995666504,0,0
6147,0,1.428657,0,8,1,1,3,0,4,3.598554,0.156459,0.209216,0.102356,24,7,43,1.2,47.28,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,0.998504639,0,0
6284,12,1.428672,0,72,1,1,140,0,4,3.804014,0.158501,0.209216,0.102356,25,7,44,1.25,46.65,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.003509522,0,0
6284,12,1.428686,0,72,1,1,140,0,4,4.007196,0.160288,0.209216,0.102356,26,7,45,1.3,46.05,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.001243591,0,0
6284,0,1.428694,0,8,1,1,140,0,4,4.11089,0.158111,0.209216,0.102356,27,7,44,1.35,45.74,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.005477905,0,0
6145,18,1.428709,0,72,1,1,1,0,4,4.314407,0.159793,0.209216,0.102356,28,7,45,1.4,45.21,0,0,5.58984375,2.59765625,0.796875,0.30859375,0.01171875,0.000549316,2.59765625,1.00353241,0,0
6284,0,1.428716,0,8,1,1,140,0,4,4.417722,0.157776,0.209216,0.102356,29,7,44,1.45,44.94,0,0,5.58984375,2.6015625,0.796875,0.3046875,0.01171875,0.000549316,2.6015625,1.004692078,0,0
6147,11,1.430248,0,8,1,1,3,0,4,0.0,0.0,0.0,0.0,1,1,8,0.05,0.0,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.031715393,0,0
6308,0,1.430256,0,8,1,1,164,0,4,0.108858,0.108858,0.108858,0.108858,2,2,8,0.1,0.0,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.015106201,0,0
6284,12,1.430271,0,72,1,1,140,0,4,0.313579,0.156789,0.204721,0.108858,3,3,29,0.15,30.17,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.00907135,0,0
6284,12,1.430286,0,72,1,1,140,0,4,0.524124,0.174708,0.210545,0.108858,4,3,40,0.2,32.0,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.012641907,0,0
6284,0,1.430294,0,8,1,1,140,0,4,0.62671,0.156678,0.210545,0.102586,5,3,33,0.25,31.36,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.010673523,0,0
6308,0,1.430309,0,8,1,1,164,0,4,0.833015,0.166603,0.210545,0.102586,6,3,29,0.3,30.17,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.010742188,0,0
6147,0,1.430316,0,8,1,1,3,0,4,0.937258,0.15621,0.210545,0.102586,7,3,26,0.35,28.91,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.013374329,0,0
6272,0,1.431839,0,8,1,1,128,0,4,0.0,0.0,0.0,0.0,1,1,8,0.05,0.0,0,0,5.58984375,2.6015625,0.796875,0.30859375,0.01171875,0.000549316,2.6015625,1.007514954,0,0
6284,12,1.431854,0,72,1,1,140,0,4,0.205418,0.205418,0.205418,0.205418,2,2,40,0.1,32.0,0,0,5.58984375,2.6015625,0.796875,0.30859375,0.01171875,0.000549316,2.6015625,1.011390686,0,0
6272,0,1.431861,0,8,1,1,128,0,4,0.310038,0.155019,0.205418,0.10462,3,2,29,0.15,30.17,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.004653931,0,0
6272,0,1.431876,0,8,1,1,128,0,4,0.512939,0.17098,0.205418,0.10462,4,2,24,0.2,27.71,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.004241943,0,0
6308,0,1.431884,0,8,1,1,164,0,4,0.61676,0.15419,0.205418,0.103821,5,3,20,0.25,25.61,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.003051758,0,0
6284,12,1.431898,0,72,1,1,140,0,4,0.819327,0.163865,0.205418,0.103821,6,3,29,0.3,30.17,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.001358032,0,0
6308,0,1.431906,0,8,1,1,164,0,4,0.923653,0.153942,0.205418,0.103821,7,3,26,0.35,28.91,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.004722595,0,0
6150,9,1.431921,0,72,1,1,6,0,4,1.130497,0.1615,0.206844,0.103821,8,4,32,0.4,30.98,0,0,5.5859375,2.6015625,0.796875,0.3125,0.01171875,0.000549316,2.6015625,1.00163269,0,0
6284,0,1.431929,0,8,1,1,140,0,4,1.233751,0.154219,0.206844,0.103254,9,4,29,0.45,30.17,0,0,5.5859375,2.609375,0.796875,0.3125,0.01171875,0.000549316,2.609375,1.008384705,0,0
6284,12,1.431944,0,72,1,1,140,0,4,1.441552,0.160172,0.207801,0.103254,10,4,33,0.5,31.36,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.005050659,0,0
6272,0,1.431951,0,8,1,1,128,0,4,1.546016,0.154602,0.207801,0.103254,11,4,31,0.55,30.79,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.004592896,0,0
6147,11,1.431966,0,8,1,1,3,0,4,1.748712,0.158974,0.207801,0.103254,12,5,29,0.6,30.17,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.005706787,0,0
6284,0,1.431974,0,8,1,1,140,0,4,1.853204,0.154434,0.207801,0.103254,13,5,27,0.65,29.55,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.004516602,0,0
6272,0,1.431981,0,8,1,1,128,0,4,1.957162,0.150551,0.207801,0.103254,14,5,26,0.7,28.91,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.006072998,0,0
6284,0,1.431996,0,8,1,1,140,0,4,2.162249,0.154446,0.207801,0.103254,15,5,25,0.75,28.3,0,0,5.58984375,2.609375,0.796875,0.30859375,0.01171875,0.000549316,2.609375,1.009895325,0,0
6308,0,1.432004,0,8,1,1,164,0,4,2.268884,0.151259,0.207801,0.103254,16,5,24,0.8,27.71,0,0,5.58984375,2.609375,0.796875,0.3125,0.01171875,0.000549316,2.609375,1.028709412,0,0
6150,9,1.432019,0,72,1,1,6,0,4,2.474247,0.15464,0.207801,0.103254,17,5,26,0.85,29.17,0,0,5.58984375,2.609375,0.796875,0.3125,0.01171875,0.000549316,2.609375,1.008552551,0,0
6284,0,1.432027,0,8,1,1,140,0,4,2.5818,0.151871,0.207801,0.103254,18,5,25,0.9,28.68,0,0,5.58984375,2.6171875,0.796875,0.3125,0.01171875,0.000549316,2.6171875,1.008804321,0,0
6308,0,1.432041,0,8,1,1,164,0,4,2.784943,0.154719,0.207801,0.103254,19,5,24,0.95,28.19,0,0,5.58984375,2.6171875,0.796875,0.3125,0.01171875,0.000549316,2.6171875,1.007331848,0,0
6150,9,1.432049,0,72,1,1,6,0,4,2.891533,0.152186,0.207801,0.103254,20,5,27,1.0,29.33,0,0,5.58984375,2.6171875,0.796875,0.3125,0.01171875,0.000549316,2.6171875,1.010169983,0,0
6147,0,1.432064,0,8,1,1,3,0,4,3.099228,0.154961,0.207801,0.103254,21,5,26,1.05,28.91,0,0,5.58984375,2.625,0.796875,0.3125,0.01171875,0.000549316,2.625,1.009391785,0,0
6284,0,1.432072,0,8,1,1,140,0,4,3.202612,0.152505,0.207801,0.103254,22,5,25,1.1,28.51,0,0,5.58984375,2.625,0.796875,0.3125,0.01171875,0.000549316,2.625,1.008132935,0,0
6147,11,1.432086,0,8,1,1,3,0,4,3.405834,0.154811,0.207801,0.103254,23,5,24,1.15,28.11,0,0,5.58984375,2.625,0.796875,0.30859375,0.01171875,0.000549316,2.625,1.008239746,0,0
6145,18,1.432094,0,72,1,1,1,0,4,3.510492,0.15263,0.207801,0.103254,24,6,26,1.2,29.1,0,0,5.58984375,2.625,0.796875,0.30859375,0.01171875,0.000549316,2.625,1.011009216,0,0
6147,0,1.432109,0,8,1,1,3,0,4,3.714095,0.154754,0.207801,0.103254,25,6,25,1.25,28.75,0,0,5.58984375,2.62890625,0.796875,0.30859375,0.01171875,0.000549316,2.62890625,1.014022827,0,0
6147,11,1.432124,0,8,1,1,3,0,4,3.919622,0.156785,0.207801,0.103254,26,6,25,1.3,28.39,0,0,5.58984375,2.62890625,0.796875,0.30859375,0.01171875,0.000549316,2.62890625,1.012077332,0,0
6284,0,1.432131,0,8,1,1,140,0,4,4.023426,0.154747,0.207801,0.103254,27,6,24,1.35,28.05,0,0,5.58984375,2.62890625,0.796875,0.30859375,0.01171875,0.000549316,2.62890625,1.012817383,0,0
6284,0,1.433619,0,8,1,1,140,0,4,0.0,0.0,0.0,0.0,1,1,8,0.05,0.0,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.014076233,0,0
6284,12,1.433634,0,72,1,1,140,0,4,0.209786,0.209786,0.209786,0.209786,2,1,40,0.1,32.0,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.017654419,0,0
6323,2,1.433642,0,144,1,1,179,0,4,0.31545,0.157725,0.209786,0.105664,3,2,74,0.15,55.56,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.016464233,0,0
6323,2,1.433657,0,144,1,1,179,0,4,0.521452,0.173817,0.209786,0.105664,4,2,92,0.2,56.71,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.014343262,0,0
6284,0,1.433664,0,8,1,1,140,0,4,0.62565,0.156412,0.209786,0.104198,5,2,75,0.25,60.84,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.017776489,0,0
6147,11,1.433679,0,8,1,1,3,0,4,0.83165,0.16633,0.209786,0.104198,6,3,64,0.3,60.93,0,0,5.59375,2.62890625,0.796875,0.3125,0.01171875,0.000549316,2.62890625,1.016586304,0,0
6145,18,1.433694,0,72,1,1,1,0,4,1.037942,0.17299,0.209786,0.104198,7,4,65,0.35,56.48,0,0,5.58984375,2.62890625,0.796875,0.30859375,0.01171875,0.000549316,2.62890625,1.012512207,0,0
6147,11,1.433702,0,8,1,1,3,0,4,1.142234,0.163176,0.209786,0.104198,8,4,58,0.4,56.11,0,0,5.58984375,2.6328125,0.796875,0.30859375,0.01171875,0.000549316,2.6328125,1.016014099,0,0
6145,18,1.433717,0,72,1,1,1,0,4,1.345982,0.168248,0.209786,0.104198,9,4,59,0.45,53.08,0,0,5.58984375,2.6328125,0.796875,0.30859375,0.01171875,0.000549316,2.6328125,1.01007843,0,0
6323,2,1.433732,0,144,1,1,179,0,4,1.551099,0.172344,0.209786,0.104198,10,4,68,0.5,56.37,0,0,5.58984375,2.63671875,0.796875,0.30859375,0.01171875,0.000549316,2.63671875,1.011795044,0,0
6272,0,1.433739,0,8,1,1,128,0,4,1.656113,0.165611,0.209786,0.104198,11,5,62,0.55,56.45,0,0,5.58984375,2.63671875,0.796875,0.30859375,0.01171875,0.000549316,2.63671875,1.011863709,0,0
6147,11,1.433754,0,8,1,1,3,0,4,1.863525,0.169411,0.209786,0.104198,12,5,58,0.6,56.11,0,0,5.58984375,2.63671875,0.796875,0.30859375,0.01171875,0.000549316,2.63671875,1.011863709,0,0
6145,18,1.433769,0,72,1,1,1,0,4,2.068682,0.17239,0.209786,0.104198,13,5,59,0.65,54.03,0,0,5.59375,2.63671875,0.796875,0.30859375,0.01171875,0.000549316,2.63671875,1.011856079,0,0
6145,18,1.433777,0,72,1,1,1,0,4,2.173613,0.167201,0.209786,0.104198,14,5,60,0.7,52.18,0,0,5.59375,2.640625,0.796875,0.30859375,0.01171875,0.000549316,2.640625,1.015357971,0,0
6272,0,1.433792,0,8,1,1,128,0,4,2.380026,0.170002,0.209786,0.104198,15,5,56,0.75,52.05,0,0,5.59375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.014167786,0,0
6147,11,1.4338,0,8,1,1,3,0,4,2.484261,0.165617,0.209786,0.104198,16,5,53,0.8,51.75,0,0,5.59375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.012908936,0,0
6308,0,1.433815,0,8,1,1,164,0,4,2.690845,0.168178,0.209786,0.104198,17,6,50,0.85,51.34,0,0,5.59375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.01574707,0,0
6323,2,1.433822,0,144,1,1,179,0,4,2.795724,0.164454,0.209786,0.104198,18,6,56,0.9,54.26,0,0,5.59375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.014556885,0,0
6308,0,1.433837,0,8,1,1,164,0,4,3.001569,0.166754,0.209786,0.104198,19,6,53,0.95,53.89,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.013183594,0,0
6147,0,1.433845,0,8,1,1,3,0,4,3.108999,0.163632,0.209786,0.104198,20,6,51,1.0,53.45,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.010162354,0,0
6284,12,1.43386,0,72,1,1,140,0,4,3.312649,0.165632,0.209786,0.104198,21,6,52,1.05,52.35,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.007507324,0,0
6284,0,1.433867,0,8,1,1,140,0,4,3.418977,0.162808,0.209786,0.104198,22,6,50,1.1,51.97,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.007896423,0,0
6323,2,1.433882,0,144,1,1,179,0,4,3.625299,0.164786,0.209786,0.104198,23,6,54,1.15,54.31,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.013442993,0,0
6284,12,1.43389,0,72,1,1,140,0,4,3.729932,0.162171,0.209786,0.104198,24,6,55,1.2,53.28,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.016212463,0,0
6284,0,1.433905,0,8,1,1,140,0,4,3.933202,0.163883,0.209786,0.104198,25,6,53,1.25,53.01,0,0,5.58984375,2.64453125,0.796875,0.30859375,0.01171875,0.000549316,2.64453125,1.015182495,0,0
6145,18,1.43392,0,72,1,1,1,0,4,4.137343,0.165494,0.209786,0.104198,26,6,53,1.3,52.12,0,0,5.58984375,2.64453125,0.796875,0.3125,0.01171875,0.000549316,2.64453125,1.012229919,0,0
6284,12,1.433927,0,72,1,1,140,0,4,4.244303,0.163242,0.209786,0.104198,27,6,54,1.35,51.25,0,0,5.58984375,2.6484375,0.796875,0.3125,0.01171875,0.000549316,2.6484375,1.018722534,0,0
